id,xcenter,ycenter,aperture_sum,aper_radius,circular_annulus_inner,circular_annulus_outer,aperture_sum_bkgsub,fluxerr,inst. mag,filter,exptime,dateobs,xcentroid,ycentroid,ra,dec,RAJ2000,DEJ2000,TIC,GAIA,Tmag,Bmag,Vmag,distance,is reference,calib mag
1,539.3433994334277,548.1654390934845,129936.74524674614,6.397861422841772,8.397861422841771,10.397861422841771,3190.264606738754,56.482427415425,-7.012141753605926,Johnson V,5.0,2022-07-02T00:12:09,539.3433994334277,548.1654390934845,276.76089709485757,6.3863961839330265,276.76090478887,6.38639830155,414958926,4477213856573188224,12.643,13.741,13.146,7.934083890205614e-06,True,12.964722163104305
1,545.1446763315041,477.23211505323127,457876.9919959631,9.714405042730444,11.714405042730444,13.714405042730444,164155.71362426807,405.1613427071592,-11.29071499775096,Johnson V,5.0,2022-07-02T00:12:09,545.1446763315041,477.23211505323127,276.7585518099543,6.4110559824829725,276.75852279584,6.41110333874,414958836,4477214032678596224,8.781,9.217,9.043,5.544310545608096e-05,True,8.938790834557418
1,556.5089986322079,813.8502267655316,133954.6966653614,6.463417327667045,8.463417327667045,10.463417327667045,4589.461872414293,67.745567179073,-7.4069794047777044,Johnson V,5.0,2022-07-02T00:12:09,556.5089986322079,813.8502267655316,276.756024692028,6.2938624484176735,276.75611564846,6.29379836050,414959294,4477164692092649728,11.681,13.888,12.650,0.00011081925269194488,True,12.593198952249475
1,563.8022189033497,350.2080221890335,146098.9642346754,6.786365124276451,8.78636512427645,10.78636512427645,3392.616047765594,58.24616766591253,-7.078911769298345,Johnson V,5.0,2022-07-02T00:12:09,563.8022189033497,350.2080221890335,276.75144537774906,6.455181077183767,276.75116905486,6.45512275292,414958653,4477215471480887552,11.791,14.521,13.106,0.00028069730895156924,True,12.901894794576368
1,564.135546255641,459.3890756494695,322329.58579552686,8.452347127229348,10.452347127229348,12.452347127229348,99728.12099852707,315.79759498534355,-10.749619080336856,Johnson V,5.0,2022-07-02T00:12:09,564.135546255641,459.3890756494695,276.7518171026368,6.417181073942045,276.75179677893,6.41723309977,414958808,4477214788592854784,9.197,9.649,9.421,5.5808422263792216e-05,True,9.44793602884556
1,564.8831478537361,975.6164546899842,123186.78625171226,6.255317038828711,8.25531703882871,10.25531703882871,2040.305383337749,45.16973968640675,-6.526812927789054,Johnson V,5.0,2022-07-02T00:12:09,564.8831478537361,975.6164546899842,276.75376577964346,6.237534840386669,276.75396495263,6.23754835107,414959529,4477163283343306880,12.955,14.260,13.554,0.00019845431465613663,True,13.421393210439259
1,564.985554495335,183.63589376590332,147508.64052679983,6.712760083114803,8.712760083114803,10.712760083114803,8131.116168807843,90.17270190477738,-8.027950403785267,Johnson V,5.0,2022-07-02T00:12:09,564.985554495335,183.63589376590332,276.7502710600661,6.51315116948516,276.75017208223,6.51318796315,414958426,4477218739962890880,11.595,12.796,12.116,0.00010499683568056791,True,12.008895153677209
1,594.4039900249377,854.1982543640897,139192.80739465723,6.618794289594795,8.618794289594796,10.618794289594796,3554.4162394890445,59.61892517891483,-7.129495700286927,Johnson V,5.0,2022-07-02T00:12:09,594.4039900249377,854.1982543640897,276.74291768953594,6.2796492320269754,276.74310533264,6.27961489987,414959344,4477164279775784832,11.840,14.364,13.001,0.000189650660385276,True,12.854297752088742
1,598.9650593990217,149.55835080363383,129613.42979326642,6.37510406106015,8.37510406106015,10.37510406106015,3863.2007120972266,62.15465157248673,-7.219943170272607,Johnson V,5.0,2022-07-02T00:12:09,598.9650593990217,149.55835080363383,276.7382015709041,6.524863250071375,276.73809700613,6.52488631978,414958385,4477218946121345408,11.295,14.501,12.753,0.0001064181254806502,True,12.769191039587922
1,606.3921710161021,670.7712937257079,123713.01981835038,6.239592199735278,8.239592199735277,10.239592199735277,3167.385837219219,56.27953302239828,-7.0043274153262844,Johnson V,5.0,2022-07-02T00:12:09,606.3921710161021,670.7712937257079,276.73793482169015,6.343426380633812,276.73802567562,6.34336103922,414959095,4477212039813706624,11.900,14.542,13.074,0.00011145928307714284,True,12.97207507901732
1,611.0220572016764,526.0229394897434,135130.15009133957,6.532120413376882,8.532120413376882,10.532120413376882,2987.388367065141,54.65700656883014,-6.940804202942967,Johnson V,5.0,2022-07-02T00:12:09,611.0220572016764,526.0229394897434,276.7356799950702,6.393780706648604,276.73568199435,6.39386033590,414958893,4477213895239645568,12.029,14.747,13.241,7.965403459706738e-05,True,13.031847362026358
1,622.0448229113709,318.5591764107778,169628.58129367855,6.872372887485108,8.872372887485108,10.872372887485108,23043.02297937774,151.79928517413296,-9.15892362147437,Johnson V,5.0,2022-07-02T00:12:09,622.0448229113709,318.5591764107778,276.730887309866,6.465937918768967,276.73081211783,6.46597557538,414958614,4477215544507181568,10.615,11.517,10.983,8.366697414346924e-05,True,10.944703833574687
1,626.1976194358389,53.06163378444481,145249.15721414654,6.670732299359456,8.670732299359457,10.670732299359457,7215.2665029242635,84.94272483811821,-7.89820593120286,Johnson V,5.0,2022-07-02T00:12:09,626.1976194358389,53.06163378444481,276.72820299933863,6.558332603775438,276.72815520978,6.55827376022,414958238,4477225676323175040,11.572,12.943,12.176,7.560828974892511e-05,True,12.130978452727916
1,630.8813833891975,654.3468016046467,248526.8178276294,7.739036938117762,9.739036938117762,11.739036938117762,62475.74891176884,249.95149311770243,-10.241853666214165,Johnson V,5.0,2022-07-02T00:12:09,630.8813833891975,654.3468016046467,276.72928203681124,6.349031266378905,276.72931403714,6.34904136716,414959070,4477212005453986688,9.753,10.232,9.900,3.336950755889159e-05,True,9.925718825030367
1,636.7314578882279,265.1623825577149,773669.9414865689,12.024528480599578,14.024528480599578,16.024528480599578,324088.8580053533,569.2880272808777,-12.029235240375382,Johnson V,5.0,2022-07-02T00:12:09,636.7314578882279,265.1623825577149,276.72549545363904,6.484458162781396,276.72543092940,6.48441169918,414958533,4477218529497600640,8.048,8.476,8.264,7.917792787009358e-05,True,8.243878859960187
1,639.2393992079591,889.4797160243407,133417.07704217962,6.373997648128813,8.373997648128814,10.373997648128814,7474.022436568717,86.45242874881374,-7.936460982264096,Johnson V,5.0,2022-07-02T00:12:09,639.2393992079591,889.4797160243407,276.7273572477449,6.267166031033572,276.72753862295,6.26719829341,414959403,4477164172391513216,11.140,13.156,12.102,0.00018315510670680277,True,12.09498229238326
1,653.3066068728576,440.9558473120493,1657041.6194113027,18.270487993843588,20.270487993843588,22.270487993843588,615881.0694227777,784.7809053632598,-12.726317127200257,Johnson V,5.0,2022-07-02T00:12:09,653.3066068728576,440.9558473120493,276.72048185576864,6.42319749719104,276.72038740288,6.42332953053,1676835570,4477214749926383104,7.710,,7.771,0.00016199535853637028,True,7.5879583821300525
1,655.7684739644789,543.7894619390723,555075.1413106233,10.684017178990567,12.684017178990567,14.684017178990567,200270.82672163256,447.5162865434425,-11.506619215656897,Johnson V,5.0,2022-07-02T00:12:09,655.7684739644789,543.7894619390723,276.7200763152091,6.387395673824925,276.72010124340,6.38747426315,414958923,4477212417771533184,8.572,8.954,8.753,8.240149028666156e-05,True,8.735635365377968
1,672.7609534425105,750.0836834433679,149050.55425169226,6.656695883402735,8.656695883402735,10.656695883402735,11779.256388703507,108.53228270290599,-8.430369676137373,Johnson V,5.0,2022-07-02T00:12:09,672.7609534425105,750.0836834433679,276.71501977591606,6.31552228708197,276.71507986073,6.31539873192,414959193,4477211520110982912,10.740,13.316,11.537,0.00013723111046672155,True,11.630238002490092
1,676.0895101863892,441.7769830949285,151822.40808421286,6.920889618233223,8.920889618233222,10.920889618233222,2676.445868767507,51.73437801662939,-6.821471149619327,Johnson V,5.0,2022-07-02T00:12:09,676.0895101863892,441.7769830949285,276.71250007775467,6.4228092951675855,276.71251030198,6.42292551998,414958778,4477214960391598720,11.999,,13.194,0.00011666804903768783,True,13.14413401706124
1,684.9493026762156,938.4621183565774,126474.31129648676,6.344417395887077,8.344417395887078,10.344417395887078,1875.8224874077714,43.31076641445833,-6.435554333879942,Johnson V,5.0,2022-07-02T00:12:09,684.9493026762156,938.4621183565774,276.71154735089516,6.249909484732958,276.71161542609,6.24991042512,414959476,4476788757890283392,12.060,15.365,13.504,6.76771243216357e-05,True,13.507263151481077
1,685.1878453038674,528.2282458563536,141184.03192437376,6.720331374725734,8.720331374725735,10.720331374725735,1347.0914894869493,36.702744985722106,-6.076067720171261,Johnson V,5.0,2022-07-02T00:12:09,685.1878453038674,528.2282458563536,276.7096966670573,6.392678625752427,276.70961255798,6.39277295558,414958902,4477213173685169408,12.778,16.577,13.930,0.00012603472223163094,True,13.845522738903941
1,704.9082462253194,415.9233449477352,128322.14528310834,6.387000393611887,8.387000393611887,10.387000393611887,2076.406011458341,45.567598263001976,-6.545855683025334,Johnson V,5.0,2022-07-02T00:12:09,704.9082462253194,415.9233449477352,276.70228248288805,6.431678251765427,276.70221843662,6.43165421806,414958739,4477215029111094912,12.656,14.788,13.544,6.802993626691927e-05,True,13.403474895030612
1,719.4305716391199,937.8710390567428,135265.3074515716,6.468651597611611,8.468651597611611,10.468651597611611,5586.468135538002,74.74267947791276,-7.620418304039593,Johnson V,5.0,2022-07-02T00:12:09,719.4305716391199,937.8710390567428,276.69946373229584,6.249955180223458,276.69941020967,6.24996061145,414959474,4476788830913227776,12.083,13.043,12.518,5.348100668327607e-05,True,12.392363229162372
1,722.6427030913012,211.1689432063264,124141.02697480761,6.235025087836806,8.235025087836807,10.235025087836807,3118.7447397873766,55.84572266331036,-6.987524565329524,Johnson V,5.0,2022-07-02T00:12:09,722.6427030913012,211.1689432063264,276.6951289831552,6.502870321603424,276.69505654568,6.50288148639,414958465,4477218838735244928,12.320,13.744,12.929,7.283226255183333e-05,True,12.987885751489365
1,727.6701457501691,653.1453523069374,210721.6183069746,7.33852532978525,9.33852532978525,11.33852532978525,43554.10404035487,208.69620034958677,-9.85014769969495,Johnson V,5.0,2022-07-02T00:12:09,727.6701457501691,653.1453523069374,276.6953577104678,6.349008402072092,276.69539522237,6.34899175283,414959071,4477212245972190976,10.005,10.705,10.346,4.083053110646853e-05,True,10.29429527147696
1,749.0127995078141,492.0790841062747,240143.6732926428,7.682730449164221,9.682730449164222,11.682730449164222,55776.352500065055,236.17017699122187,-10.118700264483005,Johnson V,5.0,2022-07-02T00:12:09,749.0127995078141,492.0790841062747,276.6871652141011,6.404971337912856,276.68714080250,6.40503936052,414958855,4477213444256326528,9.862,10.312,10.044,7.221900884570926e-05,True,10.041600243894724
1,753.3547671840355,642.6634146341463,132139.93888158508,6.469274553536423,8.469274553536422,10.469274553536422,2564.9205037431093,50.645044217012085,-6.775259762369483,Johnson V,5.0,2022-07-02T00:12:09,753.3547671840355,642.6634146341463,276.68631032645095,6.352539013956041,276.68636992595,6.35266751896,414959056,4477212245972204800,12.217,14.760,13.326,0.00014149964297154816,True,13.187616706511363
1,766.3919031719532,94.85517529215359,143237.04690763087,6.761922923678911,8.761922923678911,10.761922923678911,1330.1008942675544,36.470548313228775,-6.062286452783909,Johnson V,5.0,2022-07-02T00:12:09,766.3919031719532,94.85517529215359,276.679245547755,6.543165663069988,276.67916379962,6.54310741738,414958302,4477220011263315712,12.967,15.409,13.603,9.99426994229152e-05,True,13.858490247686863
1,770.8469149763234,107.83249699625415,143730.13860638678,6.684704331078547,8.684704331078546,10.684704331078546,5137.098644865007,71.6735561058959,-7.529369752463015,Johnson V,5.0,2022-07-02T00:12:09,770.8469149763234,107.83249699625415,276.67774475666766,6.538628152143107,276.67780111952,6.53865499923,414958322,4477219697728700544,10.809,14.245,12.364,6.209946549594468e-05,True,12.478035530486785
1,779.3718773656321,321.8367398435529,137721.37211001455,6.4284060692929526,8.428406069292953,10.428406069292953,9831.090432855199,99.15185541811711,-8.234079216778836,Johnson V,5.0,2022-07-02T00:12:09,779.3718773656321,321.8367398435529,276.67575169869036,6.464092725498347,276.67573904179,6.46429979580,414958620,4477218258926569984,11.036,12.517,11.823,0.0002074518654773609,True,11.814937869649736
1,787.4579398198989,302.93388974302655,134764.58531340474,6.555312317022878,8.555312317022878,10.555312317022878,1702.793918321142,41.264923583124954,-6.330480215126885,Johnson V,5.0,2022-07-02T00:12:09,787.4579398198989,302.93388974302655,276.6728300831252,6.470636387733022,276.67274963472,6.47058648243,414958595,4477218258926580096,12.672,15.077,13.711,9.423530382158833e-05,True,13.606132835922324
1,799.002467917078,182.40325765054294,127769.31657456033,6.380672464839244,8.380672464839243,10.380672464839243,1818.9539916621434,42.64919684662471,-6.402129274724172,Johnson V,5.0,2022-07-02T00:12:09,799.002467917078,182.40325765054294,276.66822321981897,6.512542737336718,276.66825563863,6.51253232749,414958431,4477219220999308032,12.376,15.221,13.545,3.385002465396603e-05,True,13.538714522098115
1,799.674336514577,942.7414041051118,129916.76241634172,6.395859026587873,8.395859026587873,10.395859026587873,3325.8897205270478,57.670527312718825,-7.057344601247997,Johnson V,5.0,2022-07-02T00:12:09,799.674336514577,942.7414041051118,276.6713681087342,6.2478860635886555,276.67152280832,6.24785621803,414959483,4476788899632712064,12.467,13.780,13.054,0.0001566501519694538,True,12.922188460844849
1,803.788782987691,92.52727621054649,140014.00746694018,6.512739297885416,8.512739297885416,10.512739297885416,8512.716612822609,92.26438431389768,-8.077745429232003,Johnson V,5.0,2022-07-02T00:12:09,803.788782987691,92.52727621054649,276.6661218297165,6.543809623017518,276.66614384173,6.54382712882,414958296,4477219903887130368,10.963,13.248,11.931,2.8012300987056753e-05,True,11.962040433303745
1,803.8926578270334,976.1391648525629,142886.1862257077,6.659910357539753,8.659910357539754,10.659910357539754,5343.811071146454,73.10137530270175,-7.5722027276261175,Johnson V,5.0,2022-07-02T00:12:09,803.8926578270334,976.1391648525629,276.6700303982965,6.236243162515981,276.67034926403,6.23632660641,414959538,4476788899632708224,11.200,13.923,12.379,0.00032777804320452533,True,12.43773176407587
1,805.2153625269203,57.84781048097631,117952.07411896327,6.1459914546184695,8.14599145461847,10.14599145461847,893.7898516448186,29.896318362715142,-5.630663537269761,Johnson V,5.0,2022-07-02T00:12:09,805.2153625269203,57.84781048097631,276.6654569555908,6.55587641674819,276.66545788285,6.55593089160,414958252,4477220079992821760,12.447,16.530,14.117,5.448264018250888e-05,True,14.264626620381911
1,807.9060444722832,750.0496920346592,141165.40974318364,6.614450530687431,8.614450530687431,10.614450530687431,5608.500228554563,74.88992074074163,-7.624691843930039,Johnson V,5.0,2022-07-02T00:12:09,807.9060444722832,750.0496920346592,276.66766027645235,6.314911712593082,276.66771993105,6.31485120413,414959195,4477211657545622656,11.996,12.409,12.580,8.471653380470705e-05,True,12.388342033977205
1,813.7737761771375,408.8261971455249,118955.3273283923,6.162855629997202,8.162855629997203,10.162855629997203,1517.0673439901875,38.9495487007255,-6.205087139007737,Johnson V,5.0,2022-07-02T00:12:09,813.7737761771375,408.8261971455249,276.6640889934982,6.433656116305978,276.66409586607,6.43376130962,414958732,4477216472220151040,12.660,15.324,13.743,0.00010541476419410469,True,13.724121680503112
1,813.780778395552,889.9523431294679,131946.4233796319,6.466631015053932,8.466631015053931,10.466631015053931,2346.4316633712006,48.439980010020655,-6.678594765402359,Johnson V,5.0,2022-07-02T00:12:09,813.780778395552,889.9523431294679,276.6662018573486,6.266192235681381,276.66604890734,6.26591299650,414959411,4476789071423423744,12.787,14.966,13.452,0.00031794581779500075,True,13.278573812410249
1,826.7505823734955,99.53767632975281,420557.63443537185,9.160340639639928,11.160340639639928,13.160340639639928,159488.54137858126,399.360164987172,-11.25939870458941,Johnson V,5.0,2022-07-02T00:12:09,826.7505823734955,99.53767632975281,276.6581036296403,6.541266564327801,276.65814421350,6.54130200238,414958308,4477219873834778368,8.785,9.208,9.000,5.367988937173549e-05,True,8.968257957950847
1,839.268027429551,484.79251044680166,139841.49031478586,6.555908327602814,8.555908327602815,10.555908327602815,6781.289699389599,82.34858650511009,-7.830855734175197,Johnson V,5.0,2022-07-02T00:12:09,839.268027429551,484.79251044680166,276.65549586255577,6.407096300647617,276.65550401004,6.40721766031,414958846,4477213375536849664,11.135,12.370,12.021,0.00012162944751583211,True,12.194351743945617
1,849.6085075702956,924.8348954578227,128986.4377733286,6.371648474751672,8.371648474751673,10.371648474751673,2973.7747489366593,54.53232755840025,-6.935845162739547,Johnson V,5.0,2022-07-02T00:12:09,849.6085075702956,924.8348954578227,276.6537953699036,6.253884081798524,276.65381320295,6.25384408877,414959451,4476788964048713344,11.793,14.505,12.948,4.374569793768666e-05,True,13.036513579986234
1,857.1277903897087,435.87958758986,130738.84959360496,6.385571545691578,8.385571545691578,10.385571545691578,4571.814364257953,67.6151932945396,-7.402796458704739,Johnson V,5.0,2022-07-02T00:12:09,857.1277903897087,435.87958758986,276.6490139409396,6.424041241000264,276.64902563815,6.42413936570,414958774,4477216506579892992,11.658,13.946,12.652,9.881077152657026e-05,True,12.5971349030162
1,862.2995668912416,707.8743182547321,132822.90868721376,6.4941688611059565,8.494168861105956,10.494168861105956,2247.043184789727,47.402987087205034,-6.631603536624842,Johnson V,5.0,2022-07-02T00:12:09,862.2995668912416,707.8743182547321,276.6484136040286,6.329339137536248,276.64840988453,6.32931499229,414959142,4477212486490384896,12.924,14.178,13.472,2.4426613477880058e-05,True,13.322790295173798
1,877.2049059600344,141.7076787520804,716928.6003113519,11.73928729686659,13.73928729686659,15.73928729686659,288792.20193685126,537.3938983063086,-11.904038644389427,Johnson V,5.0,2022-07-02T00:12:09,877.2049059600344,141.7076787520804,276.6406115960659,6.52635914059363,276.64065290673,6.52637824193,26026817,4477219495877258880,7.353,9.362,8.308,4.527013736632318e-05,True,8.361682826199873
1,877.232602582653,196.1827404515548,198169.39469027586,7.197691135876232,9.197691135876232,11.197691135876232,37346.702610914304,193.25294981167636,-9.683205647704428,Johnson V,5.0,2022-07-02T00:12:09,877.232602582653,196.1827404515548,276.6408585190698,6.507393888443941,276.64083817695,6.50736670818,26026908,4477219251052104832,10.221,10.616,10.364,3.387113419357401e-05,True,10.451379700983987
1,882.5191494832934,101.22191864483052,195320.191517933,7.067973593832862,9.067973593832862,11.067973593832862,39782.88698079882,199.45647891406992,-9.75181572913854,Johnson V,5.0,2022-07-02T00:12:09,882.5191494832934,101.22191864483052,276.63855618832616,6.540430350516071,276.63850122899,6.54042211443,26026751,4477219942553878912,10.268,10.645,10.564,5.521931628318659e-05,True,10.386820919227068
1,885.097945291819,912.2730366822135,138816.74348575767,6.543052413126102,8.543052413126102,10.543052413126102,6151.0472589080455,78.42861250148472,-7.724947648535344,Johnson V,5.0,2022-07-02T00:12:09,885.097945291819,912.2730366822135,276.6413058476613,6.258089410437628,276.64134935876,6.25790013468,26028026,4476835899451323776,11.723,13.150,12.361,0.00019415466139254006,True,12.294006151056069
1,895.9186104218362,982.2772539288668,142926.31004042603,6.7127910548179495,8.712791054817949,10.712791054817949,3512.3310363520577,59.2649224782422,-7.116563592442851,Johnson V,5.0,2022-07-02T00:12:09,895.9186104218362,982.2772539288668,276.6378106019338,6.23367366812232,276.63791300233,6.23357863717,26028128,4476788551731853824,11.754,14.400,12.895,0.00013925908458649737,True,12.866466242644528
1,898.4886554836078,369.7219956151532,167880.31102189387,6.799472622222385,8.799472622222385,10.799472622222385,24471.82221559086,156.43472189891494,-9.22424076140656,Johnson V,5.0,2022-07-02T00:12:09,898.4886554836078,369.7219956151532,276.6342118414738,6.446882742380911,276.63386278858,6.44680349786,26027176,4477216777151949568,11.092,,11.679,0.00035578307049152996,True,10.883243551153688
1,899.3080787626816,168.18867363521252,204691.64258827284,7.248391349267612,9.248391349267612,11.248391349267612,41359.15722953345,203.3695090949807,-9.794004190686795,Johnson V,5.0,2022-07-02T00:12:09,899.3080787626816,168.18867363521252,276.63298625955815,6.517040204705663,276.63295871935,6.51699709559,26026852,4477219461517514624,10.144,10.833,10.309,5.105965625018408e-05,True,10.34712360908221
1,899.9671462494762,545.1778460678865,179769.8437314513,7.033949399201756,9.033949399201756,11.033949399201756,26261.92758723593,162.05532261310003,-9.300891487924483,Johnson V,5.0,2022-07-02T00:12:09,899.9671462494762,545.1778460678865,276.63449004503696,6.385797378924835,276.63446415421,6.38582028178,26027455,4477212967526806912,10.508,11.041,10.738,3.444681860453711e-05,True,10.811118909681984
1,909.7069340181746,883.1671276175425,143853.92236966963,6.645863005696736,8.645863005696736,10.645863005696736,6953.509485565388,83.38770584184091,-7.858085117730896,Johnson V,5.0,2022-07-02T00:12:09,909.7069340181746,883.1671276175425,276.6325578140147,6.268104087977578,276.63264179447,6.26809314935,26027967,4476835968170800384,11.768,12.827,12.261,8.419203518702079e-05,True,12.16873020562933
1,916.2222633821078,559.9248345653235,169753.18583775853,6.88667836167315,8.88667836167315,10.88667836167315,22682.548500211386,150.6072657616869,-9.141804609575367,Johnson V,5.0,2022-07-02T00:12:09,916.2222633821078,559.9248345653235,276.6288581534482,6.38058881099185,276.62873095266,6.38072447788,26027479,4477212963219991040,10.274,11.687,10.979,0.00018543384597909538,True,10.96081199916757
1,922.3386734394842,652.3561590309661,131961.42872907166,6.382770136199479,8.382770136199479,10.382770136199479,5855.568181812952,76.52168438954381,-7.671497594749176,Johnson V,5.0,2022-07-02T00:12:09,922.3386734394842,652.3561590309661,276.6271258816908,6.348385117515293,276.62704447402,6.34842391793,26027621,4477212761368341248,11.786,13.178,12.400,8.973100226702465e-05,True,12.344300077038222
1,955.1177606455797,138.80753656603503,186086.02190449892,7.095615912195563,9.095615912195562,11.095615912195562,29614.203529901744,172.08777856054084,-9.431325131262993,Johnson V,5.0,2022-07-02T00:12:09,955.1177606455797,138.80753656603503,276.6132770487225,6.527017072428913,276.61329025615,6.52700474502,26026815,4477231281267550080,10.443,10.979,10.674,1.800408899669652e-05,True,10.688387134146387
1,955.1230809952356,698.9535468501853,131961.79962312186,6.492379866225083,8.492379866225082,10.492379866225082,1570.2566899691592,39.62646451513381,-6.242501620063493,Johnson V,5.0,2022-07-02T00:12:09,955.1230809952356,698.9535468501853,276.61584045863145,6.332011885396477,276.61583014710,6.33215286721,26027692,4476837209426569216,12.700,15.357,13.845,0.00014135383280230684,True,13.688916456044277
1,969.8818834796489,441.3072625698324,120719.47734730568,6.197634014729634,8.197634014729633,10.197634014729633,1812.455145740605,42.572939124995884,-6.398243158028379,Johnson V,5.0,2022-07-02T00:12:09,969.8818834796489,441.3072625698324,276.6095103476812,6.421634043698181,276.60945845480,6.42178662840,26027292,4477216575299408384,12.252,15.449,13.764,0.00016106295698520122,True,13.542371170718864
1,986.917808219178,959.1288916562889,141680.63862660486,6.706219274574807,8.706219274574806,10.706219274574806,2508.4254169785418,50.0841833015029,-6.751077970851023,Johnson V,5.0,2022-07-02T00:12:09,986.917808219178,959.1288916562889,276.605824242983,6.24129918674043,276.60582477231,6.24132269339,26028090,4476835525799357824,11.540,15.003,13.154,2.3512538134451247e-05,True,13.210370607519785
1,1004.153547109961,450.9427954732461,263667.02117789007,7.816208444261205,9.816208444261205,11.816208444261205,73183.11851122492,270.52378548147095,-10.413602268890763,Johnson V,5.0,2022-07-02T00:12:09,1004.153547109961,450.9427954732461,276.5975391465304,6.418121133908771,276.59744193838,6.41820046761,26027311,4477216261754871680,9.582,10.030,9.857,0.00012500073604066817,True,9.764111662854035
